   -6.9   -8.4   -8.8   -9.3   -9.5   -9.7   -9.9  -10.1  -10.2   -9.8A   1  241
   -9.5   -9.0   -8.7   -8.9   -9.1   -9.3   -9.6   -9.7   -8.8   -8.1A   1  242
   -7.1   -6.8   -6.8   -6.7   -6.7   -6.6   -6.6   -6.4   -5.6   -5.0A   1  243
   -4.3   -3.4   -2.3   -1.3   -0.2    1.0    1.7    0.9    0.3   -0.5A   1  244
   -1.4   -0.7    0.6    1.6    1.3    1.2    0.8    0.5    0.0    0.2A   1  245
    0.9    1.4    2.1    2.2    1.0    0.0   -1.2   -2.4   -2.4   -1.9A   1  246
   -1.6   -1.8   -2.2   -2.7   -3.0   -2.6   -2.2   -2.2   -3.2   -4.1A   1  247
   -5.1   -4.6   -4.3   -3.8   -3.2   -2.6   -2.0   -1.9   -1.8   -1.5A   1  248
    1.3    4.1    6.7    7.0    7.6    7.8    8.0    8.1    8.4    7.8A   1  249
    6.1    4.8    3.1    2.9    3.0    3.2    3.5    3.7    2.4    0.7A   1  250
   -0.8   -2.8   -3.5   -2.2   -1.3    0.1    0.3    0.1   -0.1   -0.5A   1  251
   -0.8   -1.1   -1.5   -1.2   -0.8   -0.4    0.1    0.5    0.8    0.8A   1  252
    0.9    1.0    2.2    3.3    4.6    5.9    7.2    7.9    6.2    5.0A   1  253
    3.2    1.6   -0.4    0.0    3.0    5.2    8.7    8.2    3.1   -0.2A   1  254
   -6.2   -2.8    5.8   13.0   22.1   18.5    9.4    9.1    7.7    9.0A   1  255
    1.6   -8.4  -20.0  -14.8   -0.7   10.7    9.9    4.8    0.3   -6.9A   1  256
  -10.7   -1.5    6.9   13.8    6.7    2.0    3.5    9.0    8.6    5.2A   1  257
    2.4    1.6    1.3   -1.1   -3.4   -6.7   -5.4   -2.0    1.4    4.8A   1  258
    9.7    5.8   -4.8  -11.9   -9.5   -6.0   -2.4    3.2    3.8    1.4A   1  259
   -0.1   -0.7    0.6    1.0    2.4    1.3    0.4   -0.8   -2.7   -5.5A   1  260
   -8.4   -9.3   -6.1   -3.6   -0.2    3.3    3.7   -1.4   -4.5  -10.3A   1  261
   -7.7   -2.3    3.1    4.1    2.6    1.3    1.5    6.1    7.3    7.4A   1  262
    7.6    7.3    7.1    5.7    3.8    2.1   -0.2   -3.3   -6.4   -6.8A   1  263
   -5.1   -5.4   -5.4   -5.7   -3.3    0.0    3.3    7.0    9.6    8.5A   1  264
    8.0    6.8    7.5    7.7    8.5    6.1    3.7    0.7   -0.1    0.4A   1  265
    0.5   -1.0   -2.9   -4.6   -6.9   -6.5   -4.4   -2.8   -0.7   -2.3A   1  266
   -3.3   -5.1   -6.0   -5.6   -5.4   -5.0   -6.6   -9.1  -11.4  -14.0A   1  267
  -13.8  -14.0  -12.1   -9.6   -7.4   -4.6   -3.4   -4.2   -4.5   -5.5A   1  268
   -6.3   -7.2   -8.0   -7.3   -5.2   -3.7   -2.6   -1.4              A   1  269

